id,screen_name,created_at,fav,rt,RTed,text,media1,media2,media3,media4,compound,neg,neu,pos
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640545326183632896"", ""1640545326183632896"")",TheMorningLK,2023-03-28 02:44:20,0,0,,https://t.co/o4kyHSQSqp,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640545208554356737"", ""1640545208554356737"")",TheMorningLK,2023-03-28 02:43:52,0,0,,https://t.co/AtbaFKCUKk,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640545104007139328"", ""1640545104007139328"")",TheMorningLK,2023-03-28 02:43:27,0,0,,https://t.co/tInqDihWHt,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640544996444225537"", ""1640544996444225537"")",TheMorningLK,2023-03-28 02:43:01,0,0,,https://t.co/In5uvcEWrB,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640544872196362240"", ""1640544872196362240"")",TheMorningLK,2023-03-28 02:42:32,0,0,,https://t.co/4TqFWe0J3E,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640544721335619584"", ""1640544721335619584"")",TheMorningLK,2023-03-28 02:41:56,1,1,,https://t.co/rsIj2j4gt0,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640336351584485376"", ""1640336351584485376"")",TheMorningLK,2023-03-27 12:53:56,2,0,,https://t.co/m1nRFax5td,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640275511300747264"", ""1640275511300747264"")",TheMorningLK,2023-03-27 08:52:11,0,0,,https://t.co/PF1naCjsej,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640267493427281920"", ""1640267493427281920"")",TheMorningLK,2023-03-27 08:20:19,0,0,,https://t.co/XKFfp3PLFW,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640218545983475712"", ""1640218545983475712"")",TheMorningLK,2023-03-27 05:05:49,0,0,,https://t.co/AMeKNqk1Ti,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640218422847098885"", ""1640218422847098885"")",TheMorningLK,2023-03-27 05:05:20,0,0,,https://t.co/dLr1Y7Kvtn,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640218298087526400"", ""1640218298087526400"")",TheMorningLK,2023-03-27 05:04:50,0,0,,https://t.co/6ry50GhZwK,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640182938263334912"", ""1640182938263334912"")",TheMorningLK,2023-03-27 02:44:20,1,0,,https://t.co/E2sVuE971H,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640182842524319744"", ""1640182842524319744"")",TheMorningLK,2023-03-27 02:43:57,1,1,,https://t.co/XjbbYvAB09,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640182771711881217"", ""1640182771711881217"")",TheMorningLK,2023-03-27 02:43:40,0,0,,https://t.co/OUl6QhqDUH,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640182677172289537"", ""1640182677172289537"")",TheMorningLK,2023-03-27 02:43:18,0,0,,https://t.co/bT4fSPnXuM,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1640182560964902915"", ""1640182560964902915"")",TheMorningLK,2023-03-27 02:42:50,0,0,,https://t.co/gmOim7Qlqo,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639831101949739009"", ""1639831101949739009"")",TheMorningLK,2023-03-26 03:26:15,0,0,,https://t.co/ko7Kzp9wOQ,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639830985717207041"", ""1639830985717207041"")",TheMorningLK,2023-03-26 03:25:48,0,0,,https://t.co/MFip5oq3fp,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639830914208505856"", ""1639830914208505856"")",TheMorningLK,2023-03-26 03:25:31,0,0,,https://t.co/SvJszpHPEv,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639830761917534208"", ""1639830761917534208"")",TheMorningLK,2023-03-26 03:24:54,0,0,,https://t.co/mSprYSZboT,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639817823731204097"", ""1639817823731204097"")",TheMorningLK,2023-03-26 02:33:30,1,0,,https://t.co/88QFgDiFLU,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639817725878087681"", ""1639817725878087681"")",TheMorningLK,2023-03-26 02:33:06,0,0,,https://t.co/GGntNqGEIS,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639817570940506113"", ""1639817570940506113"")",TheMorningLK,2023-03-26 02:32:29,0,0,,https://t.co/p7EbpTL5ed,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639817446214471681"", ""1639817446214471681"")",TheMorningLK,2023-03-26 02:32:00,1,0,,https://t.co/HbkRgGpiZm,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639817307743727616"", ""1639817307743727616"")",TheMorningLK,2023-03-26 02:31:27,0,0,,https://t.co/E0PvEKSGyf,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639123592846905344"", ""1639123592846905344"")",TheMorningLK,2023-03-24 04:34:52,1,0,,https://t.co/ANAdjVXkuL,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639123514581204997"", ""1639123514581204997"")",TheMorningLK,2023-03-24 04:34:33,0,0,,https://t.co/jifNO4EAgP,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639116833264640002"", ""1639116833264640002"")",TheMorningLK,2023-03-24 04:08:01,4,0,,https://t.co/VPDpdFMjXX,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639116598383644673"", ""1639116598383644673"")",TheMorningLK,2023-03-24 04:07:05,0,0,,https://t.co/YsjglYEyDs,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639116355814453252"", ""1639116355814453252"")",TheMorningLK,2023-03-24 04:06:07,0,0,,https://t.co/4qExt83rbc,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639116184959475712"", ""1639116184959475712"")",TheMorningLK,2023-03-24 04:05:26,2,0,,https://t.co/CLe7CjtXEw,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639115845539631109"", ""1639115845539631109"")",TheMorningLK,2023-03-24 04:04:05,0,0,,https://t.co/H6wU8Jmrj5,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105983044780032"", ""1639105983044780032"")",TheMorningLK,2023-03-24 03:24:54,0,0,,https://t.co/a4k9JJTj0z,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105866527047680"", ""1639105866527047680"")",TheMorningLK,2023-03-24 03:24:26,0,0,,https://t.co/yBsy98dgJf,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105737992585216"", ""1639105737992585216"")",TheMorningLK,2023-03-24 03:23:55,0,0,,https://t.co/05CfsiAeJg,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105640076546048"", ""1639105640076546048"")",TheMorningLK,2023-03-24 03:23:32,0,0,,https://t.co/ROBKlEnG9T,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105487978520577"", ""1639105487978520577"")",TheMorningLK,2023-03-24 03:22:56,0,0,,https://t.co/T0qrECLFXk,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105359171424257"", ""1639105359171424257"")",TheMorningLK,2023-03-24 03:22:25,0,0,,https://t.co/MsrGQNZcDy,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1639105216611229697"", ""1639105216611229697"")",TheMorningLK,2023-03-24 03:21:51,0,0,,https://t.co/00GbuPbxVs,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638748607993249792"", ""1638748607993249792"")",TheMorningLK,2023-03-23 03:44:49,0,0,,https://t.co/TYv7K2SSj6,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638748502342914049"", ""1638748502342914049"")",TheMorningLK,2023-03-23 03:44:24,0,0,,https://t.co/EjApwZF8Fq,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638748376392159233"", ""1638748376392159233"")",TheMorningLK,2023-03-23 03:43:54,0,0,,https://t.co/ju6dm6jd8a,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638748254786695168"", ""1638748254786695168"")",TheMorningLK,2023-03-23 03:43:25,0,0,,https://t.co/1p788qtuJo,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638748128873680896"", ""1638748128873680896"")",TheMorningLK,2023-03-23 03:42:55,0,0,,https://t.co/JARvoUOSdu,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638740798153039874"", ""1638740798153039874"")",TheMorningLK,2023-03-23 03:13:47,0,0,,https://t.co/QZYjwb09bz,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638740681836605440"", ""1638740681836605440"")",TheMorningLK,2023-03-23 03:13:19,0,0,,https://t.co/ZmMtwRdpxi,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638740560633823233"", ""1638740560633823233"")",TheMorningLK,2023-03-23 03:12:50,0,0,,https://t.co/LLZLfCLCya,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638740436788576257"", ""1638740436788576257"")",TheMorningLK,2023-03-23 03:12:21,0,1,,https://t.co/iYlp60fZQm,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638740297139253248"", ""1638740297139253248"")",TheMorningLK,2023-03-23 03:11:47,0,0,,https://t.co/4SDfHH7lbp,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638430824608538627"", ""1638430824608538627"")",TheMorningLK,2023-03-22 06:42:03,2,0,,https://t.co/A7HYjy6SeW,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638371237482332161"", ""1638371237482332161"")",TheMorningLK,2023-03-22 02:45:17,0,0,,https://t.co/YnCTNYYICo,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638371127906144257"", ""1638371127906144257"")",TheMorningLK,2023-03-22 02:44:51,0,0,,https://t.co/EHbEuD1LpC,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638371008565633025"", ""1638371008565633025"")",TheMorningLK,2023-03-22 02:44:22,0,0,,https://t.co/ogPB8JXHd9,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638370892106588162"", ""1638370892106588162"")",TheMorningLK,2023-03-22 02:43:54,1,2,,https://t.co/rJw8KteMdE,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638368471418560513"", ""1638368471418560513"")",TheMorningLK,2023-03-22 02:34:17,0,0,,https://t.co/p5g3JJaUlV,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638139582612119553"", ""1638139582612119553"")",TheMorningLK,2023-03-21 11:24:46,0,0,,https://t.co/AfQjyYjEpe,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638101552740327426"", ""1638101552740327426"")",TheMorningLK,2023-03-21 08:53:39,0,0,,https://t.co/fI62QBi53H,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638101442455289856"", ""1638101442455289856"")",TheMorningLK,2023-03-21 08:53:12,1,0,,https://t.co/Iz78N8T5c5,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638101324553408512"", ""1638101324553408512"")",TheMorningLK,2023-03-21 08:52:44,0,0,,https://t.co/4kY21A8fQI,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638101187064119297"", ""1638101187064119297"")",TheMorningLK,2023-03-21 08:52:12,0,0,,https://t.co/vvDtITp41l,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010827201716224"", ""1638010827201716224"")",TheMorningLK,2023-03-21 02:53:08,0,0,,https://t.co/ps3JjfAkdA,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010703461351424"", ""1638010703461351424"")",TheMorningLK,2023-03-21 02:52:39,1,0,,https://t.co/Om9YXyfXMk,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010622515478529"", ""1638010622515478529"")",TheMorningLK,2023-03-21 02:52:19,0,0,,https://t.co/RCvAK4rT5X,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010508296212480"", ""1638010508296212480"")",TheMorningLK,2023-03-21 02:51:52,0,0,,https://t.co/rP6EDY6YHM,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010385117892610"", ""1638010385117892610"")",TheMorningLK,2023-03-21 02:51:23,0,0,,https://t.co/po2XiCkVaB,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1638010244038291457"", ""1638010244038291457"")",TheMorningLK,2023-03-21 02:50:49,1,0,,https://t.co/cQKuqFkATw,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637860188047949828"", ""1637860188047949828"")",TheMorningLK,2023-03-20 16:54:33,2,0,,https://t.co/5m5qhPKfkW,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637768520955228162"", ""1637768520955228162"")",TheMorningLK,2023-03-20 10:50:18,1,0,,https://t.co/pJtdf8t4sf,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637763704937938944"", ""1637763704937938944"")",TheMorningLK,2023-03-20 10:31:10,0,0,,https://t.co/jmIQfb3P6l,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637763524679319552"", ""1637763524679319552"")",TheMorningLK,2023-03-20 10:30:27,0,1,,https://t.co/Ous9T0sYQI,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637763322606149632"", ""1637763322606149632"")",TheMorningLK,2023-03-20 10:29:38,0,0,,https://t.co/h4hAdI0f1I,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637683667358318593"", ""1637683667358318593"")",TheMorningLK,2023-03-20 05:13:07,0,0,,https://t.co/RBJRr6UulT,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637682103818264576"", ""1637682103818264576"")",TheMorningLK,2023-03-20 05:06:54,0,0,,https://t.co/W6OJU7W6iW,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637682019026210816"", ""1637682019026210816"")",TheMorningLK,2023-03-20 05:06:34,0,0,,https://t.co/ZU34L7IYs7,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637681918421651457"", ""1637681918421651457"")",TheMorningLK,2023-03-20 05:06:10,0,0,,https://t.co/kZpn3S8XYT,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637646691250868225"", ""1637646691250868225"")",TheMorningLK,2023-03-20 02:46:11,0,0,,https://t.co/9WJYxTHNoZ,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637646441421344769"", ""1637646441421344769"")",TheMorningLK,2023-03-20 02:45:12,0,0,,https://t.co/23Ap7MOfar,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637646309984452609"", ""1637646309984452609"")",TheMorningLK,2023-03-20 02:44:40,0,0,,https://t.co/CYTLX8t0pE,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637646158934966273"", ""1637646158934966273"")",TheMorningLK,2023-03-20 02:44:04,0,0,,https://t.co/UBuB3mjs7k,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637645978022084608"", ""1637645978022084608"")",TheMorningLK,2023-03-20 02:43:21,0,0,,https://t.co/pMFM6VBMaj,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637645413674291200"", ""1637645413674291200"")",TheMorningLK,2023-03-20 02:41:07,0,0,,https://t.co/pMFM6VBMaj,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289854282403846"", ""1637289854282403846"")",TheMorningLK,2023-03-19 03:08:15,0,0,,https://t.co/8QcrWGxUnB,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289495753297921"", ""1637289495753297921"")",TheMorningLK,2023-03-19 03:06:49,1,0,,https://t.co/OnjWCt2dlb,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289366308659200"", ""1637289366308659200"")",TheMorningLK,2023-03-19 03:06:18,0,0,,https://t.co/RhLgO2Khkk,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289237497401344"", ""1637289237497401344"")",TheMorningLK,2023-03-19 03:05:48,0,0,,https://t.co/NRYKNe2QEb,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289116282032128"", ""1637289116282032128"")",TheMorningLK,2023-03-19 03:05:19,0,0,,https://t.co/NIapMtA2F3,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637289000573739008"", ""1637289000573739008"")",TheMorningLK,2023-03-19 03:04:51,0,0,,https://t.co/41Zjh2KwCU,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1637288850430251009"", ""1637288850430251009"")",TheMorningLK,2023-03-19 03:04:15,0,0,,https://t.co/xRHH2CdCwZ,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636682381682937859"", ""1636682381682937859"")",TheMorningLK,2023-03-17 10:54:22,0,0,,https://t.co/xYxn4veDxs,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636681874428002304"", ""1636681874428002304"")",TheMorningLK,2023-03-17 10:52:21,0,0,,https://t.co/HqoEDwSp37,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636681689262088193"", ""1636681689262088193"")",TheMorningLK,2023-03-17 10:51:37,0,0,,https://t.co/LsuelgiKhn,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636558862642970624"", ""1636558862642970624"")",TheMorningLK,2023-03-17 02:43:33,0,0,,https://t.co/13Fv9g2pkG,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636558741670871041"", ""1636558741670871041"")",TheMorningLK,2023-03-17 02:43:04,0,0,,https://t.co/MDlflTe7eb,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636558621734752256"", ""1636558621734752256"")",TheMorningLK,2023-03-17 02:42:35,0,0,,https://t.co/qWp8wt4LEr,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636558499357556736"", ""1636558499357556736"")",TheMorningLK,2023-03-17 02:42:06,0,0,,https://t.co/pZ9euQNTeB,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636558368222617600"", ""1636558368222617600"")",TheMorningLK,2023-03-17 02:41:35,0,0,,https://t.co/OrGKs23wp6,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636552966328156162"", ""1636552966328156162"")",TheMorningLK,2023-03-17 02:20:07,0,0,,https://t.co/nT5FbzOIO0,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636552629622034432"", ""1636552629622034432"")",TheMorningLK,2023-03-17 02:18:47,0,0,,https://t.co/SbpowMaDPQ,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636309007156801536"", ""1636309007156801536"")",TheMorningLK,2023-03-16 10:10:43,1,0,,https://t.co/1cavOkXFld,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636280619939528704"", ""1636280619939528704"")",TheMorningLK,2023-03-16 08:17:55,0,0,,https://t.co/6y0rRJfTqv,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636260878101413888"", ""1636260878101413888"")",TheMorningLK,2023-03-16 06:59:28,1,0,,https://t.co/FKqEE0nmWu,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636260733624397824"", ""1636260733624397824"")",TheMorningLK,2023-03-16 06:58:53,0,0,,https://t.co/xJzCBe6d3Q,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636260311253782528"", ""1636260311253782528"")",TheMorningLK,2023-03-16 06:57:13,0,0,,https://t.co/YpLratmnYs,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636260162435715072"", ""1636260162435715072"")",TheMorningLK,2023-03-16 06:56:37,0,0,,https://t.co/Mq6FCmWDoS,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636213677744619521"", ""1636213677744619521"")",TheMorningLK,2023-03-16 03:51:54,0,0,,https://t.co/SJuiSFOzto,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636213547423383554"", ""1636213547423383554"")",TheMorningLK,2023-03-16 03:51:23,0,0,,https://t.co/rRHtvMQt0l,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636213434001014786"", ""1636213434001014786"")",TheMorningLK,2023-03-16 03:50:56,0,0,,https://t.co/1PeNYuVV71,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636213322558373888"", ""1636213322558373888"")",TheMorningLK,2023-03-16 03:50:30,0,0,,https://t.co/JOxAs7ouEK,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636213185727586306"", ""1636213185727586306"")",TheMorningLK,2023-03-16 03:49:57,0,0,,https://t.co/wpM7Diqy5x,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636197085178638336"", ""1636197085178638336"")",TheMorningLK,2023-03-16 02:45:58,1,1,,https://t.co/6kO6Yq8JMl,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636196954790297600"", ""1636196954790297600"")",TheMorningLK,2023-03-16 02:45:27,0,0,,https://t.co/65MFKhW6mR,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636196846623416321"", ""1636196846623416321"")",TheMorningLK,2023-03-16 02:45:01,0,0,,https://t.co/DdWRSpKQML,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636196734044098560"", ""1636196734044098560"")",TheMorningLK,2023-03-16 02:44:35,0,1,,https://t.co/LXmurvIk1p,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636196612526727168"", ""1636196612526727168"")",TheMorningLK,2023-03-16 02:44:06,0,0,,https://t.co/Nw6gD9aULD,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1636196482377457664"", ""1636196482377457664"")",TheMorningLK,2023-03-16 02:43:35,0,1,,https://t.co/TwD1J22g2f,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635881924798599169"", ""1635881924798599169"")",TheMorningLK,2023-03-15 05:53:38,1,0,,https://t.co/X2jiOHO4ls,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635846677847482369"", ""1635846677847482369"")",TheMorningLK,2023-03-15 03:33:35,0,0,,https://t.co/IFRZD0CAtx,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635846574420168704"", ""1635846574420168704"")",TheMorningLK,2023-03-15 03:33:10,0,0,,https://t.co/HfoerE1B6A,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635846476919345152"", ""1635846476919345152"")",TheMorningLK,2023-03-15 03:32:47,1,0,,https://t.co/EMlZloIFCg,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635846378021851139"", ""1635846378021851139"")",TheMorningLK,2023-03-15 03:32:23,0,0,,https://t.co/hNKcCcQVZp,,,,,0.0,0.0,1.0,0.0
"=HYPERLINK(""http://www.twitter.com/nuswflt007/status/1635846240180240384"", ""1635846240180240384"")",TheMorningLK,2023-03-15 03:31:50,0,0,,https://t.co/9Mm0QmEMk6,,,,,0.0,0.0,1.0,0.0
